time,row,column,value
459,6,0,0
718,6,6,35
664,3,5,216
81,5,0,0
316,0,7,36
585,6,5,17
182,6,6,4
351,6,0,0
613,1,1,0
232,2,3,8
344,2,1,0
541,2,4,249
491,5,4,8
339,4,6,91
51,3,7,15
412,7,6,7
164,5,2,11
657,5,5,0
182,2,1,0
680,2,4,33
683,1,0,0
124,6,7,0
127,0,6,0
104,2,0,0
180,0,7,15
509,7,3,0
255,3,6,36
547,2,6,224
89,0,7,85
586,2,5,17
320,7,4,0
717,4,0,0
546,5,6,160
230,5,4,26
336,5,7,64
480,7,1,0
644,7,7,0
553,3,5,410
244,4,2,5
469,5,1,0
17,0,5,213
466,2,7,8
128,3,7,21
155,2,1,0
68,4,2,0
357,5,1,0
565,1,1,0
561,4,4,10
539,7,2,0
527,7,4,23
0,3,3,8
300,1,2,15
539,2,5,0
477,4,6,263
690,6,0,0
55,2,5,0
629,5,1,0
175,6,0,0
691,3,3,0
264,7,4,5
474,4,7,34
377,6,0,0
723,2,7,141
614,2,1,11
452,7,4,0
475,6,4,0
723,2,4,250
258,2,1,0
139,1,0,0
261,2,7,62
60,5,3,15
426,6,5,24
631,6,7,11
450,0,7,53
677,3,2,0
228,1,5,5
212,7,2,0
374,3,1,0
279,1,2,14
90,4,4,85
264,3,2,18
312,1,2,36
653,0,3,90
23,3,6,49
131,5,3,24
566,4,2,0
183,2,4,15
130,5,1,0
516,1,6,15
688,3,3,74
220,6,5,5
484,3,5,86
215,0,6,96
79,0,5,0
67,5,2,3
254,1,0,9
84,6,6,16
157,4,5,160
321,0,3,6
391,1,3,11
239,6,1,0
448,5,5,20
335,4,1,6
375,1,1,0
500,0,4,137
512,6,3,0
495,4,6,50
601,0,7,196
425,5,7,55
334,7,1,0
49,5,6,9
627,7,6,37
519,2,3,181
184,1,5,19
487,3,0,0
669,0,2,51
449,0,5,40
190,1,6,15
689,4,1,0
375,6,5,39
195,6,3,0
571,7,0,0
407,2,7,238
358,4,2,17
521,4,1,9
385,4,5,142
280,5,5,23
522,6,5,67
39,0,1,147
569,1,1,16
304,5,5,117
4,2,7,3
432,1,0,13
185,0,7,38
237,4,5,68
705,5,7,43
221,7,0,0
47,0,0,0
56,4,1,3
209,1,5,154
418,3,2,0
216,2,7,29
240,0,5,39
560,4,5,16
45,2,5,421
372,5,3,11
627,2,5,231
588,6,1,0
721,0,2,59
722,5,2,281
624,3,0,11
547,2,1,0
194,5,1,0
293,7,4,0
160,7,0,0
325,3,7,10
96,0,7,27
713,4,7,0
430,1,1,24
355,4,7,71
563,1,3,10
179,7,2,0
40,7,0,0
708,4,5,99
700,6,7,43
472,3,2,8
168,4,0,0
80,3,0,4
327,4,3,32
228,4,2,0
396,3,0,0
107,7,3,0
167,7,3,0
313,6,7,10
687,5,6,0
509,0,0,0
568,3,0,0
225,6,5,0
557,2,2,26
196,0,0,8
715,1,7,324
623,1,1,11
334,7,5,0
102,3,2,0
122,7,0,0
51,3,6,9
532,2,5,120
642,3,5,67
154,7,1,0
441,6,6,0
303,7,5,0
89,0,3,91
31,1,3,3
172,2,5,7
535,7,6,0
432,4,0,0
232,0,0,0
648,6,5,39
573,2,5,200
142,2,3,63
691,4,6,0
644,2,5,78
27,7,2,0
50,1,3,19
514,2,7,0
79,6,0,0
450,7,1,0
61,4,1,90
366,7,1,0
240,5,1,0
80,7,3,0
315,2,0,0
18,1,6,865
460,0,4,27
118,6,3,4
115,6,5,29
343,4,6,21
377,3,0,0
289,2,7,43
523,2,2,29
522,2,7,53
726,1,2,250
597,7,3,17
655,0,1,0
500,0,0,8
310,6,2,6
260,2,6,53
694,2,2,74
27,2,6,0
654,0,1,0
73,7,4,0
656,0,0,0
515,3,3,9
243,5,6,17
456,0,5,77
505,7,3,0
357,1,4,118
41,3,6,706
5,4,4,0
24,0,6,25
344,1,4,0
202,3,6,8
60,0,3,162
513,0,0,0
356,5,4,10
408,6,2,0
464,4,2,0
195,7,0,0
493,7,3,0
363,4,5,79
537,5,4,0
310,3,0,0
239,3,5,47
261,0,3,39
71,5,7,6
216,5,0,0
357,3,2,21
301,0,2,40
8,2,0,5
660,3,4,20
341,0,2,27
588,4,7,10
383,5,6,557
232,4,1,16
262,7,4,39
691,6,1,0
458,2,3,42
66,4,6,446
226,6,3,0
390,7,5,7
24,6,6,0
713,2,2,0
675,0,6,173
37,5,1,0
142,1,1,0
405,5,6,287
418,0,3,0
727,3,2,132
640,3,7,49
185,1,5,34
599,1,4,44
701,3,1,22
690,7,3,0
169,3,1,4
149,7,1,0
503,4,1,0
121,4,1,4
83,3,4,146
298,6,0,0
375,3,5,131
258,0,2,22
177,0,7,4
286,7,4,0
78,5,5,0
225,0,0,5
190,4,1,12
647,6,6,11
297,6,0,0
731,1,2,177
94,2,3,75
474,5,0,8
465,4,0,0
537,4,0,0
693,4,4,140
414,4,4,24
554,3,3,100
99,0,6,6
656,7,2,0
660,7,7,0
227,0,5,0
146,3,0,0
619,6,0,0
223,4,5,153
281,5,1,0
11,4,5,68
374,6,7,11
686,6,3,0
396,2,5,30
636,4,4,11
278,1,5,18
705,6,1,0
109,2,3,33
198,1,0,0
510,3,4,0
106,3,4,17
433,4,1,8
550,4,5,295
93,7,4,12
715,7,2,0
681,7,0,0
577,1,7,115
298,1,0,0
225,0,4,16
382,4,3,63
706,2,2,0
495,1,3,181
433,0,4,91
130,5,2,0
283,0,2,29
132,0,4,63
623,7,3,0
484,2,7,64
169,6,4,4
347,3,3,21
703,3,4,212
538,0,1,0
565,4,7,26
585,2,1,0
663,4,0,0
586,5,4,0
349,5,4,10
242,3,5,50
165,0,1,44
92,4,6,247
202,5,1,0
60,1,0,0
189,3,1,12
371,5,0,0
236,1,1,8
597,0,2,61
351,1,7,98
531,3,0,0
692,5,5,0
502,0,2,72
633,4,7,0
623,4,0,0
106,1,7,20
397,0,2,78
565,4,0,10
33,4,0,0
71,4,0,0
407,1,7,394
158,1,0,0
389,3,4,89
461,5,7,27
344,4,3,21
243,2,5,5
505,5,2,0
654,1,4,20
127,4,5,7
115,5,5,63
159,4,2,4
606,2,4,57
611,4,7,0
246,3,3,5
65,1,5,470
210,7,4,28
194,6,6,8
0,6,5,14
467,5,1,0
296,3,3,15
561,3,5,16
176,2,2,0
46,4,6,147
104,0,5,0
30,1,4,0
338,3,6,237
108,2,1,0
88,1,1,0
395,0,0,0
175,5,1,0
177,4,4,4
373,4,7,28
25,7,7,0
35,7,4,0
483,5,6,22
367,2,2,11
638,0,2,30
651,6,0,0
707,7,7,13
469,0,1,0
404,5,1,0
437,1,4,20
387,3,0,0
516,1,2,38
131,5,2,0
68,6,4,39
554,5,2,10
622,6,6,28
581,3,7,54
113,6,7,13
252,3,0,0
475,1,6,199
683,0,7,0
305,3,3,55
365,2,0,0
672,5,1,0
301,0,5,104
2,1,1,0
713,1,1,0
298,0,3,0
364,0,1,0
311,4,7,49
535,3,6,15
15,4,0,0
296,6,2,0
562,7,5,0
49,3,4,21
383,2,5,675
415,4,2,7
715,4,2,0
359,1,6,994
352,7,4,6
499,7,6,8
637,0,0,0
482,3,7,45
563,1,6,42
585,2,4,34
497,6,2,8
332,7,1,0
165,6,2,0
670,2,0,0
450,2,5,66
118,7,5,17
169,1,0,0
317,5,6,10
434,7,2,8
685,3,3,309
519,3,5,219
349,5,1,0
534,6,3,0
730,6,2,0
503,7,3,0
84,1,1,73
162,2,1,7
631,4,1,19
463,5,2,0
440,6,1,0
690,3,7,0
564,5,1,0
337,7,0,0
420,7,3,0
676,5,5,74
647,4,3,116
477,3,0,0
413,5,6,19
89,4,7,101
158,0,4,132
665,3,2,12
155,2,0,4
656,6,4,0
533,5,6,31
481,6,3,0
420,5,1,0
136,3,2,70
538,1,4,0
306,3,6,30
557,3,4,74
712,0,4,43
104,4,1,0
88,6,2,0
288,3,1,30
370,4,1,0
279,3,1,9
95,7,5,47
364,4,1,22
297,7,4,0
698,5,6,78
713,0,0,0
357,0,4,114
650,4,3,141
258,7,7,9
12,6,3,0
284,1,2,5
461,4,4,48
494,6,2,0
571,2,3,152
727,2,5,2360
398,3,3,48
705,4,2,0
486,2,1,0
445,4,2,0
310,0,6,441
85,1,4,180
616,7,0,0
375,7,5,0
384,3,7,30
610,2,4,11
656,4,3,20
349,7,6,0
402,3,2,0
705,2,5,259
557,7,1,0
562,0,7,10
538,1,0,0
326,5,7,32
727,1,1,14
590,0,2,54
354,1,1,6
432,5,4,106
226,0,3,8
541,5,3,15
279,4,7,23
425,3,1,51
227,1,6,5
685,7,5,0
155,2,6,238
649,7,5,31
257,5,6,325
672,0,5,749
59,5,2,0
350,7,7,0
517,0,5,47
16,7,7,5
321,3,6,6
217,3,7,34
408,3,1,39
628,7,3,0
609,1,1,0
263,1,6,62
481,2,4,36
598,5,2,10
396,6,4,0
710,0,1,0
150,7,5,0
442,1,4,8
587,6,0,0
117,1,3,183
658,3,2,0
400,4,6,78
652,5,5,39
606,7,4,0
314,7,3,0
324,3,7,0
41,4,2,0
148,1,0,0
426,7,1,0
301,0,7,74
489,2,2,0
60,4,2,0
627,6,7,37
704,4,1,0
488,6,1,8
582,4,3,281
628,1,4,60
151,7,6,0
580,1,3,105
405,0,7,484
147,2,2,0
99,5,5,6
94,1,0,0
336,3,6,351
106,2,6,29
99,1,3,6
368,0,0,0
482,5,7,22
280,4,3,41
108,3,4,0
11,5,7,17
381,1,6,262
424,7,2,0
296,2,5,6
444,6,0,0
612,2,7,0
419,3,7,0
70,7,1,0
564,6,5,0
392,1,6,18
100,7,2,0
525,6,4,15
576,7,0,0
680,1,3,12
217,6,7,0
186,6,4,12
600,4,5,260
229,2,1,5
546,5,2,15
521,1,2,114
668,0,4,165
657,2,6,31
350,0,5,81
125,6,1,0
605,5,5,18
448,7,1,0
438,5,0,0
48,0,3,30
312,5,6,170
196,4,6,5
5,4,3,0
657,1,0,0
412,5,0,0
685,0,1,21
301,1,7,117
661,3,4,102
265,7,2,0
632,0,1,0
183,2,1,0
665,5,6,51
318,1,0,0
459,7,1,0
373,1,0,0
458,2,6,69
685,2,4,214
684,5,5,54
123,0,2,31
9,4,2,0
536,1,1,0
641,3,0,0
651,1,2,39
20,3,3,41
79,1,7,4
723,4,1,82
288,1,0,0
685,2,7,161
364,7,1,0
423,1,7,75
368,2,4,7
101,7,6,0
203,3,3,25
152,0,4,7
19,7,0,0
445,7,5,0
328,1,6,77
662,4,0,0
543,2,3,255
519,3,4,143
668,3,0,31
571,2,2,52
224,7,1,0
403,3,1,18
617,3,6,64
541,3,2,15
370,6,0,0
357,4,7,71
36,4,7,161
183,6,4,4
638,6,0,0
700,7,1,0
88,3,6,414
504,5,5,53
314,0,7,109
30,0,3,0
106,5,0,0
364,2,1,7
592,1,0,27
624,1,1,19
448,2,1,8
256,0,5,36
178,1,0,0
192,7,5,5
484,6,2,14
443,4,0,0
391,0,7,37
425,2,6,137
376,7,7,7
345,2,0,0
110,0,4,23
88,3,2,4
150,4,0,0
191,0,7,24
29,5,5,0
611,0,3,18
251,2,2,9
15,0,6,164
651,0,3,122
136,4,1,4
243,5,4,14
149,5,6,0
74,4,7,12
270,7,7,0
605,4,3,75
384,1,3,108
506,5,6,9
254,4,2,0
337,2,4,125
223,2,6,0
604,6,1,0
281,0,2,56
76,4,1,0
60,1,3,267
421,0,7,43
543,2,5,249
512,6,5,9
371,4,3,17
635,7,6,0
230,6,2,0
311,7,4,40
653,1,5,63
622,6,0,0
188,2,3,43
341,7,2,0
566,5,5,26
410,2,7,94
694,6,7,12
341,0,5,71
17,4,2,3
272,5,4,0
228,6,4,0
634,1,6,30
374,1,6,57
39,2,2,178
133,2,7,74
53,3,3,3
339,3,0,0
86,2,7,199
537,2,1,0
684,2,7,54
505,4,2,0
644,3,7,60
48,4,2,3
450,2,3,66
196,2,1,5
696,3,2,0
550,4,1,15
152,5,0,0
671,4,2,0
65,3,6,758
495,0,0,0
550,0,1,31
671,6,0,0
553,6,3,0
652,0,2,51
392,0,7,11
519,4,3,67
586,3,5,0
463,2,0,0
719,3,7,91
327,6,1,16
525,3,4,129
557,3,0,0
100,3,5,6
41,7,4,6
213,6,3,0
616,6,2,11
259,6,6,36
85,4,0,4
451,0,4,20
672,6,0,0
411,5,1,0
430,7,1,0
635,5,5,11
706,0,7,99
692,3,7,0
7,1,5,0
106,4,5,13
326,5,1,0
382,6,4,107
522,2,4,167
574,1,2,126
206,1,5,56
225,4,0,0
520,1,3,143
408,1,3,188
455,7,1,0
159,5,7,18
151,1,4,0
283,5,4,29
582,3,3,61
305,2,4,79
45,6,4,9
385,2,3,101
680,3,5,12
175,6,1,0
722,6,0,0
308,1,5,83
464,6,3,0
657,6,6,0
284,6,3,0
506,6,0,0
188,2,2,19
470,2,2,48
263,7,5,14
603,1,7,121
12,6,0,0
365,4,2,17
165,5,1,14
7,2,6,0
43,3,6,1505
308,1,4,25
253,1,5,58
460,4,3,77
396,2,0,0
179,5,4,0
277,6,7,9
73,2,3,16
86,3,6,863
562,5,2,0
65,0,5,229
480,6,0,0
121,1,4,13
627,2,4,86
475,6,2,0
408,3,7,195
347,6,7,0
321,3,1,0
305,7,1,0
0,0,1,0
146,5,1,0
545,1,3,160
464,0,2,0
362,2,3,85
671,3,7,102
642,5,2,0
168,1,4,0
494,7,4,8
367,5,2,0
440,6,0,0
158,0,1,4
522,6,3,23
224,3,0,0
578,3,5,440
536,7,6,0
4,5,7,0
477,5,6,151
607,3,2,0
676,3,2,41
377,3,7,28
642,2,6,175
205,2,5,61
331,1,6,97
365,1,6,7
177,4,2,0
196,1,1,0
385,7,4,23
256,3,5,106
362,5,0,0
442,4,6,13
620,4,7,64
303,1,1,19
613,1,3,46
725,3,7,590
538,0,3,0
545,4,5,65
355,7,7,21
665,1,5,192
708,1,7,43
57,7,0,0
91,0,5,126
203,3,1,5
535,5,7,0
715,0,3,99
434,6,4,8
399,3,2,37
688,5,5,41
645,6,2,0
621,0,7,75
694,7,3,12
163,1,7,402
278,2,0,0
495,6,5,22
652,2,3,165
209,5,7,157
604,6,6,18
228,4,0,0
657,6,2,0
524,7,0,0
420,3,3,39
254,6,4,9
84,4,6,120
407,5,1,30
270,6,4,0
35,0,5,593
651,7,0,0
119,6,0,0
705,7,0,0
394,7,0,0
409,3,1,12
485,3,4,36
436,3,4,53
440,0,4,0
651,5,4,39
490,0,7,0
285,0,0,23
154,3,2,23
542,5,0,0
655,4,6,0
658,2,3,0
383,6,1,11
18,4,3,77
666,7,4,12
620,1,4,64
720,7,0,0
391,7,4,0
525,5,4,61
697,6,7,471
373,7,0,0
645,0,7,67
710,3,6,13
699,3,2,13
134,1,4,21
355,3,3,33
576,1,4,88
254,6,6,31
557,2,7,74
539,0,1,0
647,3,6,157
232,5,3,5
719,3,5,268
105,4,2,0
422,1,1,12
511,1,6,15
623,3,2,0
703,7,5,22
125,5,6,0
442,0,3,8
484,5,3,8
491,1,2,8
349,6,7,21
38,3,5,143
197,1,5,5
674,4,5,173
275,1,6,79
349,4,0,6
433,0,5,152
566,0,4,58
426,3,6,212
383,0,7,220
474,2,7,82
540,3,2,0
69,2,7,169
455,7,0,0
491,3,2,0
416,2,6,7
482,0,2,36
330,5,7,83
678,1,1,0
486,1,1,8
265,2,2,9
642,3,2,30
89,3,3,28
365,3,3,35
14,3,4,33
154,4,6,77
677,6,7,0
645,0,1,11
104,5,5,4
423,7,4,0
180,0,0,0
421,2,4,70
197,7,2,0
25,5,6,3
102,7,0,0
98,4,3,143
670,5,5,235
690,0,0,0
696,3,5,182
100,2,5,0
576,7,3,0
123,0,3,0
129,2,2,76
394,6,1,0
526,4,6,486
228,7,4,0
254,5,2,0
296,5,1,0
222,3,5,0
640,6,0,0
12,5,1,0
83,3,0,0
699,5,1,0
376,2,0,11
632,0,4,0
504,0,4,114
594,1,3,220
369,1,0,0
35,0,6,267
626,3,7,37
176,2,6,0
538,7,7,0
435,7,7,8
210,7,2,0
684,0,5,21
531,2,0,0
416,1,3,7
119,6,1,0
626,5,1,0
167,5,3,7
114,6,6,4
660,1,5,63
605,1,0,11
582,7,2,0
342,7,3,0
387,7,7,0
606,0,3,57
674,1,7,161
5,5,1,0
439,7,4,13
394,3,6,0
377,1,3,114
492,0,1,0
394,5,7,0
283,4,6,18
599,1,5,159
176,6,5,0
240,2,2,17
687,7,6,0
653,3,4,39
460,4,1,21
404,1,2,48
566,6,0,0
599,2,3,149
431,0,4,55
540,6,2,15
109,4,2,0
637,2,0,0
74,6,7,4
35,4,1,6
666,7,6,12
181,1,0,0
181,3,0,0
340,1,7,37
212,2,6,399
92,2,2,67
564,3,3,42
601,7,1,0
716,5,7,35
387,4,1,7
348,6,1,0
580,2,1,10
607,0,1,11
158,2,6,359
208,1,7,56
108,7,3,0
402,4,3,18
659,5,3,0
57,3,3,205
440,2,1,0
95,6,6,0
258,2,4,67
365,4,6,11
105,1,2,17
49,4,7,19
617,5,5,36
535,2,5,0
334,2,2,32
0,3,5,19
549,5,7,49
199,2,2,0
41,4,7,72
615,3,6,92
566,7,3,0
193,6,6,8
53,7,0,0
544,7,5,0
22,1,0,0
157,1,6,114
54,7,0,0
46,0,1,3
28,6,4,0
622,7,1,0
244,1,0,0
278,7,0,0
354,0,0,10
214,0,1,12
50,2,4,3
132,7,7,4
261,4,7,50
93,1,0,0
128,4,7,28
0,6,2,0
154,5,2,0
135,1,5,98
60,4,5,57
153,6,2,0
420,2,0,0
529,5,7,55
1,7,0,0
159,2,0,0
656,5,3,0
119,2,1,0
311,4,5,117
35,1,2,80
235,6,6,16
182,2,6,27
129,1,5,292
708,7,5,0
282,2,7,61
5,3,5,0
421,7,0,0
257,3,5,94
146,2,2,14
270,4,1,5
436,6,2,13
509,3,1,9
405,1,1,18
99,2,4,10
251,2,4,0
624,6,1,0
33,0,4,278
536,5,2,0
272,2,7,0
688,3,4,140
617,7,6,18
35,3,1,23
11,6,7,3
100,5,0,0
531,4,4,65
228,5,1,0
122,0,3,4
269,2,2,5
628,6,6,11
56,7,0,0
161,2,1,7
548,3,4,184
36,0,1,9
713,4,6,0
681,2,1,0
641,7,2,0
15,1,6,249
284,3,5,9
567,4,4,135
51,5,4,6
554,2,5,235
163,3,3,190
89,1,3,63
569,0,7,135
280,7,2,5
179,0,2,7
275,7,5,0
149,5,7,0
679,1,2,12
77,6,1,0
300,6,1,0
489,0,5,0
170,0,6,0
428,4,4,70
106,3,1,0
262,0,4,53
201,5,0,0
172,5,1,0
182,5,4,7
652,1,7,122
16,1,2,46
609,0,2,11
635,1,6,19
544,3,5,160
221,3,2,0
333,3,6,139
233,6,5,21
24,4,6,32
30,6,5,0
298,2,0,0
161,3,3,41
497,6,4,8
664,1,2,153
710,2,2,0
11,0,6,208
61,2,3,147
239,6,0,0
692,7,5,0
309,5,3,58
379,0,4,68
315,7,0,0
549,1,0,0
63,6,4,24
695,5,3,12
329,7,7,6
421,3,3,51
323,1,3,10
655,6,3,0
716,3,7,190
460,1,4,8
604,6,2,0
17,6,5,14
366,2,2,7
495,0,1,22
431,0,0,12
654,5,0,0
643,7,1,0
355,1,5,114
417,3,1,0
176,3,3,84
388,3,0,0
652,5,4,31
100,3,3,4
389,5,6,11
50,0,0,6
83,1,6,148
211,6,3,12
717,0,1,0
292,5,7,19
364,7,6,0
276,5,4,0
524,3,4,91
7,7,6,22
354,7,6,10
294,0,6,15
563,2,3,0
435,1,1,0
96,0,6,13
548,6,2,0
142,1,0,0
144,0,5,30
318,5,6,10
271,7,7,0
235,6,1,0
637,3,6,19
16,1,1,14
692,5,3,0
47,0,7,32
448,7,2,0
57,3,7,177
505,4,6,214
287,6,6,18
28,3,1,3
330,5,1,0
245,3,7,0
94,1,4,28
691,0,5,0
134,5,1,0
586,3,4,0
315,1,0,0
726,1,7,2500
256,5,4,9
556,1,3,94
58,2,3,207
586,7,2,0
551,4,5,639
354,1,3,71
325,4,6,20
605,7,6,28
287,3,1,9
372,2,2,46
650,5,4,31
233,7,2,0
629,3,3,78
460,5,7,42
72,1,6,12
390,2,2,41
246,6,4,0
150,4,6,0
439,4,6,25
700,3,7,99
89,6,5,26
679,2,0,0
556,5,3,10
383,4,0,46
185,7,0,0
150,6,7,0
497,6,3,22
132,4,1,4
164,4,3,37
457,2,6,125
145,5,0,0
89,2,5,89
311,0,5,264
489,7,6,0
116,1,1,0
67,6,7,100
547,5,0,0
714,0,0,22
121,6,6,7
491,3,0,0
503,0,3,254
114,2,0,0
162,1,7,84
552,3,1,52
260,4,1,5
353,5,4,17
209,5,4,8
586,0,2,0
180,5,0,0
458,4,6,42
327,3,1,6
640,0,0,60
160,3,6,955
365,0,0,0
400,4,4,138
485,7,0,0
682,3,2,0
489,7,5,0
11,1,1,0
57,3,6,226
536,1,5,15
719,7,2,0
166,7,0,0
67,1,7,779
100,1,2,0
117,0,3,83
519,2,2,76
690,5,2,0
709,4,6,35
571,7,6,0
243,1,6,5
79,7,1,0
9,3,7,191
6,7,4,0
609,1,2,0
440,6,6,0
571,1,4,52
127,6,2,0
141,6,4,7
468,3,3,27
704,7,6,0
221,2,2,8
577,7,2,0
470,6,7,0
622,0,4,57
71,7,3,0
714,3,1,22
621,7,4,11
558,1,5,42
551,1,5,488
58,2,4,274
77,7,5,0
591,5,3,17
99,7,1,0
528,1,5,190
517,6,6,61
462,6,3,21
676,3,4,74
241,0,5,44
280,3,1,0
419,7,0,0
319,1,5,0
288,7,6,25
333,3,2,0
369,2,5,7
706,0,0,13
68,3,1,12
683,5,3,0
376,7,6,35
704,7,1,0
229,6,0,0
156,5,1,0
692,1,7,0
446,6,6,33
674,6,7,86
320,1,1,16
341,3,1,6
432,1,5,164
317,3,2,0
556,2,4,16
584,5,5,10
204,7,5,12
625,0,3,146
376,7,2,0
694,6,2,0
64,5,2,3
521,5,3,23
546,6,7,9
530,6,6,15
567,2,3,84
88,5,0,0
88,5,2,0
154,7,6,4
58,7,1,0
313,2,3,93
397,7,0,0
192,5,1,16
726,1,5,1606
682,3,3,12
606,4,3,103
107,1,6,13
425,4,2,0
416,6,5,0
681,1,7,0
711,1,0,0
565,5,7,58
714,1,1,0
493,4,0,0
444,4,7,40
234,4,6,0
693,3,3,202
461,4,3,103
647,0,0,67
64,3,0,0
168,5,3,7
570,6,0,0
258,3,4,31
151,1,6,0
676,4,6,66
712,7,7,0
44,4,4,57
608,3,7,0
543,7,4,15
281,7,4,29
297,2,4,6
446,3,3,13
400,1,3,101
216,1,5,55
40,7,3,0
710,0,7,99
215,1,5,154
280,4,0,5
45,3,2,32
156,6,2,0
539,4,4,15
436,2,5,40
548,6,7,25
221,4,3,21
131,1,7,111
726,4,2,0
255,0,1,14
704,7,0,0
424,3,2,24
626,5,0,0
471,5,3,8
731,2,5,250
11,6,4,3
593,0,3,159
235,3,0,13
473,7,7,0
160,6,4,14
652,4,1,0
707,7,5,13
224,6,7,0
168,3,7,15
413,6,6,0
433,2,4,184
293,4,3,230
569,5,4,10
347,5,4,10
527,7,7,15
604,5,2,0
148,6,1,0
478,2,0,0
420,7,1,0
91,1,6,162
457,6,5,0
4,2,1,0
209,2,6,177
525,0,2,114
682,4,2,0
289,1,5,49
409,6,0,0
128,4,6,24
506,6,1,9
23,2,0,0
52,5,5,0
171,5,6,0
364,5,4,50
647,4,4,134
62,1,6,226
151,7,1,0
252,0,3,36
251,3,3,22
18,5,1,3
565,7,2,0
415,0,2,12
395,6,5,0
257,1,2,72
338,5,7,64
537,2,5,0
225,4,6,5
726,0,5,1992
503,7,5,0
319,3,7,6
130,2,3,59
416,3,7,7
398,5,4,7
255,2,2,27
160,0,1,30
662,3,4,102
173,3,0,0
706,0,3,134
229,7,0,0
239,0,4,13
689,7,0,0
159,7,0,0
89,3,6,120
305,2,2,15
235,2,1,0
715,4,0,0
131,0,4,76
703,6,1,0
566,7,4,0
527,0,7,199
664,3,4,71
392,5,7,0
300,6,5,79
138,5,6,470
405,4,7,30
591,5,1,0
587,4,2,0
389,6,5,0
517,2,2,67
449,5,7,33
667,4,1,51
687,2,7,0
702,6,1,0
342,1,4,6
299,7,2,0
44,3,4,86
114,5,6,23
722,4,3,45
670,4,7,192
173,0,5,4
383,1,3,92
601,1,3,167
86,7,7,19
584,6,1,0
121,5,3,48
455,4,3,53
28,1,3,3
358,0,5,605
539,6,2,0
610,6,1,0
114,5,2,0
441,7,4,0
227,6,7,0
476,1,1,8
506,7,5,29
222,4,2,0
689,2,2,0
292,1,4,9
726,4,5,2146
398,7,0,0
458,0,5,61
701,6,3,13
349,0,6,71
310,3,7,64
209,1,6,85
256,7,2,5
53,1,2,0
294,3,2,0
312,7,0,0
175,0,2,0
606,7,6,0
605,6,1,0
404,0,2,23
379,4,6,164
675,5,4,41
618,0,5,92
134,0,3,35
670,0,1,12
390,5,6,23
336,3,2,44
537,7,5,0
516,2,2,29
527,1,0,0
524,0,2,38
549,2,7,80
561,6,5,0
86,7,3,0
652,3,2,31
370,7,2,0
349,6,4,10
465,5,6,0
555,1,3,116
247,3,1,0
651,6,3,0
616,0,7,75
275,7,7,5
718,3,4,350
68,7,5,24
120,3,4,28
548,4,6,184
696,2,7,147
521,2,4,129
22,5,4,8
70,0,1,9
624,5,0,0
610,5,3,0
604,1,0,11
560,0,7,0
285,0,7,47
376,6,7,7
47,3,6,63
651,0,6,71
670,7,4,12
419,3,2,0
600,0,0,0
220,2,5,8
226,2,5,13
274,0,2,9
457,3,4,77
418,7,7,0
425,7,0,0
118,7,1,0
665,4,5,243
370,1,3,0
414,1,3,31
176,5,5,0
257,3,2,31
313,0,0,6
687,3,3,0
467,5,4,8
459,2,1,8
548,6,3,0
183,6,5,4
700,4,3,56
156,0,1,0
287,4,5,56
80,2,3,19
338,4,6,210
636,1,6,0
334,0,3,93
209,4,7,85
48,2,4,27
627,4,7,37
712,7,5,0
691,2,6,0
677,2,2,21
600,3,1,0
384,4,7,37
504,4,3,219
62,6,6,6
360,0,7,404
139,3,6,1024
366,2,3,11
633,3,6,37
586,3,7,10
575,4,5,697
560,7,2,0
439,5,5,0
669,0,4,122
729,7,7,23
80,4,3,6
93,3,3,75
290,4,1,0
583,6,4,0
654,4,5,63
277,5,7,38
41,6,0,0
369,4,5,7
110,3,6,20
363,5,6,50
593,6,6,10
586,7,7,0
364,0,2,28
602,2,6,260
404,3,2,11
329,3,7,20
300,7,0,0
80,7,0,0
497,7,1,0
117,2,4,20
60,5,7,45
101,1,3,0
638,5,7,30
244,6,2,0
15,6,4,5
99,6,7,0
483,4,0,0
69,4,3,171
665,2,3,325
106,4,3,20
202,6,2,0
368,1,3,0
544,3,1,9
397,6,4,18
375,7,4,0
197,0,1,5
178,3,7,0
531,6,5,31
470,0,0,13
543,2,0,0
231,2,0,0
55,1,3,6
259,4,1,5
15,6,0,0
418,0,7,0
99,3,1,13
550,3,5,670
602,6,3,0
647,5,0,0
354,3,6,118
314,0,3,61
504,5,2,9
129,4,5,202
706,6,7,22
375,1,4,50
278,6,6,18
159,0,1,4
310,2,6,490
514,4,6,9
55,1,0,9
134,2,1,0
285,7,4,5
249,4,0,0
458,4,4,117
269,2,3,14
277,1,5,9
711,2,0,0
97,4,2,0
495,4,7,81
286,2,0,0
377,4,2,0
551,7,3,0
493,6,4,8
675,2,5,119
219,4,0,0
533,3,3,25
220,5,1,0
268,3,1,47
82,0,0,12
721,3,2,14
496,7,2,0
478,7,3,13
429,6,2,7
443,5,3,8
632,0,6,30
534,1,6,15
67,3,4,100
507,5,1,0
693,0,7,247
560,5,3,0
696,2,0,22
718,4,0,0
97,5,3,13
40,2,2,20
728,1,1,0
338,4,7,27
65,1,2,130
183,3,0,0
319,2,7,10
343,6,0,0
207,6,3,0
66,3,7,259
357,5,3,10
183,2,7,46
425,5,6,39
97,4,1,0
405,7,5,18
106,3,7,37
24,5,0,0
84,7,6,4
